productDescription,asin,countReview,imgUrl,price,retailPrice,productRating,prime,dpUrl,series,deliveryMessage,variations,productDetails,salesVolume,manufacturer,secondaryOffer,category
"Kicking Horse Coffee, Smart Ass, Medium Roast, Whole Bean, 10 oz",B014KG4YZ6,3560,https://m.media-amazon.com/images/I/61nX7WjOO4L._AC_UL320_.jpg,13.35,0.0,4.4 out of 5 stars,False,/Kicking-Horse-Coffee-Smart-Medium/dp/B014KG4YZ6/ref=sr_1_96?dib=eyJ2IjoiMSJ9.a6z1a2TvkxRGKFzIKiBY8lKQEsPEhqHDjIq_QWOxTH7rz70RlTm8mFqk1wx_1bmP6ocWDxVdGW0HFhvxk-ZWmif55otnbgCIQEfxWx0AVnlrhbbb6bO0vnajZvfE37tThpnnuu2gesJGOWhBwqUx3mWeAM_o_Y-Foja4Inzzmayi8toFUjNBZn2gNeU74mj62yKf-tvUCSifk8ylN3pdSjkL_E-E6zxj7323c5EDFi8FyrqKvnmc9bkfOzYCuN-iq9_ThTj7ZCnDIsPVAUxkuueXwVA-9scm8XCLU0KGZIQ.9YCneMwAY_yWAoPhSfftPF0WoukvJiM-97oLsvxSmpk&dib_tag=se&keywords=coffee+beans&qid=1776691876&rdc=1&sr=8-96,,"FREE delivery Sat, Apr 25 on $35 of items shipped by Amazon",[],[],1K+ bought in past month,,0.0,coffee beans
"JBL Tune 510BT - Bluetooth headphones with up to 40 hours battery, microphone for call, foldable and comfortable, Android and iOs compatible (Black)",B08WM3LMJF,90693,https://m.media-amazon.com/images/I/61kFL7ywsZS._AC_UY218_.jpg,29.95,49.95,4.5 out of 5 stars,False,/JBL-Tune-510BT-Ear-Headphones/dp/B08WM3LMJF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-1,,"FREE delivery Sat, Apr 25 on $35 of items shipped by Amazon",[],[],10K+ bought in past month,,26.66,wireless headphones
"JBL Tune 720BT - Wireless Over-Ear Headphones with JBL Pure Bass Sound, Bluetooth 5.3, Up to 76H Battery Life and Speed Charge, Lightweight, Comfortable and Foldable Design (Black)",B0CTBCDD6D,12814,https://m.media-amazon.com/images/I/61EL2AKKcBL._AC_UY218_.jpg,59.95,89.95,4.6 out of 5 stars,False,/JBL-TUNE-720BT-Lightweight-comfortable/dp/B0CTBCDD6D/ref=sr_1_2?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-2,,"FREE delivery Sat, Apr 25",[],[],10K+ bought in past month,,49.12,wireless headphones
"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",B0FQFB8FMG,8065,https://m.media-amazon.com/images/I/61solmQSSlL._AC_UY218_.jpg,199.99,249.0,4.5 out of 5 stars,False,/Apple-Cancellation-Translation-Headphones-High-Fidelity/dp/B0FQFB8FMG/ref=sr_1_3?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-3,,"FREE delivery Sat, Apr 25",[],[],10K+ bought in past month,,175.99,wireless headphones
"Soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode (Black)",B0C3HCD34R,45174,https://m.media-amazon.com/images/I/51CnDMbXZzL._AC_UY218_.jpg,44.99,0.0,4.6 out of 5 stars,False,/soundcore-Cancelling-Headphones-Bluetooth-Transparency/dp/B0C3HCD34R/ref=sr_1_4?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-4,,"FREE delivery Sat, Apr 25",[],[],10K+ bought in past month,,0.0,wireless headphones
"Soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode (White)",B0CQXMXJC5,45174,https://m.media-amazon.com/images/I/51QSktkLy1L._AC_UY218_.jpg,44.99,0.0,4.6 out of 5 stars,False,/Soundcore-Cancelling-Headphones-Bluetooth-Transparency/dp/B0CQXMXJC5/ref=sr_1_5?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-5,,"FREE delivery Sat, Apr 25",[],[],10K+ bought in past month,,39.98,wireless headphones
"BERIBES Bluetooth Headphones Over Ear, 65H Playtime and 6 EQ Music Modes Wireless Headphones with Microphone, HiFi Stereo Foldable Lightweight Headset, Deep Bass for Home Office Cellphone PC Ect.",B09LYF2ST7,53370,https://m.media-amazon.com/images/I/71F2ccIPPLL._AC_UY218_.jpg,19.99,28.99,4.5 out of 5 stars,False,/BERIBES-Bluetooth-Headphones-Microphone-Lightweight/dp/B09LYF2ST7/ref=sr_1_6?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-6,,"FREE delivery Sat, Apr 25 on $35 of items shipped by Amazon",[],[],10K+ bought in past month,,0.0,wireless headphones
Sony LinkBuds Clip Open-Ear Truly Wireless Earbuds - Black WFLC900/B Bundle with 1 YR Enhanced Protection Pack and Deco Essentials 6 Foot Braided USB-C to USB-C Cable,B0GTBTCT53,0,https://m.media-amazon.com/images/I/51zlK2izwsL._AC_UY218_.jpg,198.0,0.0,,False,/Sony-LinkBuds-Open-Ear-Wireless-Earbuds/dp/B0GTBTCT53/ref=sr_1_7?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-7,,"FREE delivery Tomorrow, Apr 21",[],[],New on Amazon in past month,,0.0,wireless headphones
"Sony WH-CH520 Wireless Headphones Bluetooth On-Ear Headset with Microphone and up to 50 Hours Battery Life with Quick Charging, Blue",B0BS1RT9S2,31333,https://m.media-amazon.com/images/I/41JACWT-wWL._AC_UY218_.jpg,38.0,69.99,4.5 out of 5 stars,False,/Sony-WH-CH520-Headphones-Bluetooth-Microphone/dp/B0BS1RT9S2/ref=sr_1_8?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-8,,"FREE delivery Sat, Apr 25",[],[],4K+ bought in past month,,32.43,wireless headphones
"HAOYUYAN Wireless Earbuds, Sports Bluetooth Headphones, 80Hrs Playtime Ear Buds with LED Power Display, Noise Canceling Headset, IPX7 Waterproof Earphones for Workout/Running(Black)",B0GHM7LCBV,231,https://m.media-amazon.com/images/I/71cmAChhQKL._AC_UY218_.jpg,22.78,299.99,4.6 out of 5 stars,False,/HAOYUYAN-Bluetooth-Headphones-Canceling-Waterproof/dp/B0GHM7LCBV/ref=sr_1_9?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-9,,"FREE delivery Sat, Apr 25 on $35 of items shipped by Amazon",[],[],7K+ bought in past month,,0.0,wireless headphones
"Apple AirPods 4 Wireless Earbuds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, USB-C Charging Case, H2 Chip, Up to 30 Hours of Battery Life, Effortless Setup for iPhone",B0DGHMNQ5Z,27769,https://m.media-amazon.com/images/I/61iBtxCUabL._AC_UY218_.jpg,99.0,129.0,4.6 out of 5 stars,False,/Apple-Bluetooth-Headphones-Personalized-Effortless/dp/B0DGHMNQ5Z/ref=sr_1_10?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-10,,"FREE delivery Sat, Apr 25",[],[],10K+ bought in past month,,81.18,wireless headphones
"Wireless Earbuds Bluetooth 5.4 Headphones, 54H Playtime Stereo Earphones with Noise Cancelling Mic, IPX7 Waterproof, Fast Charging and Comfort Fit Ear Buds for Fitness/Sports/Workouts/Travel Black",B0GF8K5QBN,72,https://m.media-amazon.com/images/I/716uLGLoj9L._AC_UY218_.jpg,19.99,229.99,4.7 out of 5 stars,False,/Bluetooth-Headphones-Earphones-Cancelling-Waterproof/dp/B0GF8K5QBN/ref=sr_1_11?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-11,,"FREE delivery Sat, Apr 25 on $35 of items shipped by Amazon",[],[],1K+ bought in past month,,0.0,wireless headphones
"Sony WH-CH520 Wireless Headphones Bluetooth On-Ear Headset with Microphone and up to 50 Hours Battery Life with Quick Charging, Cappuccino",B0BSGQL41X,31333,https://m.media-amazon.com/images/I/41fn3hNjnRL._AC_UY218_.jpg,38.0,69.99,4.5 out of 5 stars,False,/Sony-Headphones-Bluetooth-Microphone-Cappuccino/dp/B0BSGQL41X/ref=sr_1_12?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-12,,"FREE delivery Sat, Apr 25",[],[],3K+ bought in past month,,34.58,wireless headphones
"Hybrid Active Noise Cancelling Headphones 120H Playtime Wireless Headphones Bluetooth 6.0 Over Ear Headphones with 6 ENC HD Call Mic, Hi-Res 360° Spatial Audio ANC Headphone for Travel Workout Black",B0GSD4KRC3,86,https://m.media-amazon.com/images/I/71+gY7nhquL._AC_UY218_.jpg,89.99,199.99,5.0 out of 5 stars,False,/Cancelling-Headphones-Playtime-Bluetooth-Headphone/dp/B0GSD4KRC3/ref=sr_1_13?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-13,,"FREE delivery Sat, Apr 25",[],[],2K+ bought in past month,,35.99,wireless headphones
"KVIDIO Bluetooth Headphones Over Ear, 65 Hours Playtime Wireless Headphones with Microphone, Foldable Lightweight Headset with Deep Bass, HiFi Stereo Sound Low Latency for Travel Work Cellphone",B09BF64J55,32757,https://m.media-amazon.com/images/I/71Hx8b6HGbL._AC_UY218_.jpg,18.99,24.56,4.5 out of 5 stars,False,/Bluetooth-Headphones-KVIDIO-Microphone-Lightweight/dp/B09BF64J55/ref=sr_1_14?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-14,,"FREE delivery Sat, Apr 25 on $35 of items shipped by Amazon",[],[],10K+ bought in past month,,0.0,wireless headphones
"Sony WH-CH720N Noise Canceling Wireless Headphones Bluetooth Over The Ear Headset with Microphone and Alexa Built-in, Black New",B0BS1QCFHX,15036,https://m.media-amazon.com/images/I/51rpbVmi9XL._AC_UY218_.jpg,98.0,179.99,4.4 out of 5 stars,False,/Sony-WH-CH720N-Canceling-Headphones-Microphone/dp/B0BS1QCFHX/ref=sr_1_15?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-15,,"FREE delivery Tomorrow, Apr 21",[],[],7K+ bought in past month,,65.0,wireless headphones
"Beats Solo 4 - Wireless On-Ear Bluetooth Headphones, Up to 50-Hour Battery Life, Ultra-Lightweight Comfort, Powerful and Balanced Sound, Apple & Android Compatible - Matte Black",B0CZPLV566,25024,https://m.media-amazon.com/images/I/515FE+S4yLL._AC_UY218_.jpg,149.95,199.95,4.6 out of 5 stars,False,/Beats-Solo-Wireless-Headphones-Matte/dp/B0CZPLV566/ref=sr_1_16?dib=eyJ2IjoiMSJ9.FcdAqmyrCVYa6BfXZUXZNxIp2FdFKSJYEmErSivi5yNtj7jA_6EI9A8EBSlA9EqvQm0GY65oQRk1Q7ZG3Z_Mf8Xql4QG-zpwgjlzesMKcbIMgF2_FjK9Q_5qQI_7C3zMaXG1yjPye6RKX0ApoyY6FRcVqsFCJZXYzLyNhXAKhpU2sEJI-twphQ5hsGqKNQTxg7rTUuyRxHPdKqVOBpxE3zQy-fEemvnvWdNPBWNlP34.jyDdjoWTERw5zNGVc5zNe3PLkCWrLj2PEsKITrtd8E4&dib_tag=se&keywords=wireless+headphones&qid=1776691880&sr=8-16,,"FREE delivery Sat, Apr 25",[],[],8K+ bought in past month,,96.04,wireless headphones
"JBL Tune 520BT - Wireless On-Ear Headphones, Up to 57H Battery Life and Speed Charge, Lightweight, Comfortable and Foldable Design, Hands-Free Calls with Voice Aware (Purple)",B0CQ1HP3RX,13697,https://m.media-amazon.com/images/I/61mz7WxnjdL._AC_UY218_.jpg,39.95,59.95,4.6 out of 5 stars,False,/JBL-Tune-520BT-Ear-Lightweight/dp/B0CQ1HP3RX/ref=sr_1_17?dib=eyJ2IjoiMSJ9.b09kb8iRXWgM6Ww0ENqIcKiK-d0xXxbtlqRlB0VBBZL8o_NR9um59iPXwsrmPDuDrjm4I5HcQKVP4Xle_rImj-0XSH6PjqLcLZFLGjtZ5WoOSy3cvb4GaOySglM-EPUhis7E5C6OspPhHLOW0URMX4y41s8A8A4B7OjH8Q9690ntShnyh5kwKa5h9_l-AV8a4cgeK903nT0G7agjYkH1uz75YrreUEdXr8Dr_ilHdls.JVRdQfYFl_26-HPIDVm60eZP_USMK7P_s84zKH6KU_c&dib_tag=se&keywords=wireless+headphones&qid=1776691885&sr=8-17,,"FREE delivery Sat, Apr 25",[],[],2K+ bought in past month,,37.95,wireless headphones
TAGRY Hybrid Active Noise Cancelling Headphones 100H Playtime Wireless Over Ear Bluetooth Headphone with Fast Charging Hi-Res Audio Comfort Earcups Headsets for Travel Home Office Phone PC Black,B0GSQL8J2V,149,https://m.media-amazon.com/images/I/71J3F2q7HuL._AC_UY218_.jpg,59.98,149.99,4.7 out of 5 stars,False,/TAGRY-Cancelling-Headphones-Bluetooth-Headphone/dp/B0GSQL8J2V/ref=sr_1_18?dib=eyJ2IjoiMSJ9.b09kb8iRXWgM6Ww0ENqIcKiK-d0xXxbtlqRlB0VBBZL8o_NR9um59iPXwsrmPDuDrjm4I5HcQKVP4Xle_rImj-0XSH6PjqLcLZFLGjtZ5WoOSy3cvb4GaOySglM-EPUhis7E5C6OspPhHLOW0URMX4y41s8A8A4B7OjH8Q9690ntShnyh5kwKa5h9_l-AV8a4cgeK903nT0G7agjYkH1uz75YrreUEdXr8Dr_ilHdls.JVRdQfYFl_26-HPIDVm60eZP_USMK7P_s84zKH6KU_c&dib_tag=se&keywords=wireless+headphones&qid=1776691885&sr=8-18,,"FREE delivery Sat, Apr 25",[],[],,,56.98,wireless headphones
"HAOYUYAN Wireless Earbuds, Sports Bluetooth Headphones, 80Hrs Playtime Ear Buds with LED Power Display, Noise Canceling Headset, IPX7 Waterproof Earphones for Workout/Running（Rose Gold）",B0GM6J315P,231,https://m.media-amazon.com/images/I/61DzAvRWJlL._AC_UY218_.jpg,23.99,39.99,4.6 out of 5 stars,False,/HAOYUYAN-Bluetooth-Headphones-Waterproof-Running%EF%BC%88Rose/dp/B0GM6J315P/ref=sr_1_19?dib=eyJ2IjoiMSJ9.b09kb8iRXWgM6Ww0ENqIcKiK-d0xXxbtlqRlB0VBBZL8o_NR9um59iPXwsrmPDuDrjm4I5HcQKVP4Xle_rImj-0XSH6PjqLcLZFLGjtZ5WoOSy3cvb4GaOySglM-EPUhis7E5C6OspPhHLOW0URMX4y41s8A8A4B7OjH8Q9690ntShnyh5kwKa5h9_l-AV8a4cgeK903nT0G7agjYkH1uz75YrreUEdXr8Dr_ilHdls.JVRdQfYFl_26-HPIDVm60eZP_USMK7P_s84zKH6KU_c&dib_tag=se&keywords=wireless+headphones&qid=1776691885&sr=8-19,,"FREE delivery Sat, Apr 25 on $35 of items shipped by Amazon",[],[],4K+ bought in past month,,0.0,wireless headphones
"JBL Vibe Beam - True Wireless JBL Deep Bass Sound Earbuds, Bluetooth 5.2, Water & Dust Resistant, Hands-Free Call with VoiceAware, Up to 32 Hours of Battery Life (Black)",B0BQPNMXQV,36878,https://m.media-amazon.com/images/I/41+1Csr1pSL._AC_UY218_.jpg,29.95,49.95,4.2 out of 5 stars,False,/JBL-Vibe-Beam-Wireless-Headphones/dp/B0BQPNMXQV/ref=sr_1_20?dib=eyJ2IjoiMSJ9.b09kb8iRXWgM6Ww0ENqIcKiK-d0xXxbtlqRlB0VBBZL8o_NR9um59iPXwsrmPDuDrjm4I5HcQKVP4Xle_rImj-0XSH6PjqLcLZFLGjtZ5WoOSy3cvb4GaOySglM-EPUhis7E5C6OspPhHLOW0URMX4y41s8A8A4B7OjH8Q9690ntShnyh5kwKa5h9_l-AV8a4cgeK903nT0G7agjYkH1uz75YrreUEdXr8Dr_ilHdls.JVRdQfYFl_26-HPIDVm60eZP_USMK7P_s84zKH6KU_c&dib_tag=se&keywords=wireless+headphones&qid=1776691885&sr=8-20,,"FREE delivery Sat, Apr 25 on $35 of items shipped by Amazon",[],[],10K+ bought in past month,,27.61,wireless headphones
"Bose QuietComfort Headphones - Wireless Bluetooth Headphones, Active Over Ear Noise Cancelling and Mic, USB-C Charging, Deep Bass, Up to 24 Hours of Playtime, Twilight Blue - Limited Edition Color",B0DZHR44J9,19250,https://m.media-amazon.com/images/I/51tItfLj8xL._AC_UY218_.jpg,359.0,0.0,4.6 out of 5 stars,False,/Bose-QuietComfort-Bluetooth-Headphones-Cancelling/dp/B0DZHR44J9/ref=sr_1_21?dib=eyJ2IjoiMSJ9.b09kb8iRXWgM6Ww0ENqIcKiK-d0xXxbtlqRlB0VBBZL8o_NR9um59iPXwsrmPDuDrjm4I5HcQKVP4Xle_rImj-0XSH6PjqLcLZFLGjtZ5WoOSy3cvb4GaOySglM-EPUhis7E5C6OspPhHLOW0URMX4y41s8A8A4B7OjH8Q9690ntShnyh5kwKa5h9_l-AV8a4cgeK903nT0G7agjYkH1uz75YrreUEdXr8Dr_ilHdls.JVRdQfYFl_26-HPIDVm60eZP_USMK7P_s84zKH6KU_c&dib_tag=se&keywords=wireless+headphones&qid=1776691885&sr=8-21,,"FREE delivery Tomorrow, Apr 21",[],[],1K+ bought in past month,,279.99,wireless headphones
"JBL Vibe Beam 2 - True Wireless Noise Cancelling Earbuds with JBL Pure Bass Sound & Smart Ambient technology, 4mics for crisp, clear calls, up to 40Hrs of Playback, IP54 Dust & Water resistant (Black)",B0DN45YMP6,4396,https://m.media-amazon.com/images/I/618f5yBk26L._AC_UY218_.jpg,0.0,0.0,4.2 out of 5 stars,False,/JBL-Vibe-Beam-Cancelling-Technology/dp/B0DN45YMP6/ref=sr_1_22?dib=eyJ2IjoiMSJ9.b09kb8iRXWgM6Ww0ENqIcKiK-d0xXxbtlqRlB0VBBZL8o_NR9um59iPXwsrmPDuDrjm4I5HcQKVP4Xle_rImj-0XSH6PjqLcLZFLGjtZ5WoOSy3cvb4GaOySglM-EPUhis7E5C6OspPhHLOW0URMX4y41s8A8A4B7OjH8Q9690ntShnyh5kwKa5h9_l-AV8a4cgeK903nT0G7agjYkH1uz75YrreUEdXr8Dr_ilHdls.JVRdQfYFl_26-HPIDVm60eZP_USMK7P_s84zKH6KU_c&dib_tag=se&keywords=wireless+headphones&qid=1776691885&sr=8-22,,"FREE delivery Sat, Apr 25",[],[],10K+ bought in past month,,0.0,wireless headphones
